start,end,duration,speaker,language,text,confidence
308.0,312.0,4.0,SPEAKER_04,de,Und dann November mit den Brand Dumps anfangen kann.,0.4327
312.0,315.0,3.0,SPEAKER_04,de,"So, einen Punkt habe ich schon gesagt,",0.4327
315.0,316.0,1.0,SPEAKER_04,de,warum ich der Beste bin.,0.4327
316.0,319.0,3.0,SPEAKER_04,de,Ein zweiter Punkt ist wegen dem Content Plug-in.,0.3923
319.0,322.0,3.0,SPEAKER_04,de,Da habe ich mich schon etwas schwer getan.,0.3923
322.0,324.0,2.0,SPEAKER_04,de,"Ich finde es geil, dass es jetzt eigentlich durch ist",0.3923
324.0,327.0,3.0,SPEAKER_04,de,"von meiner Seite, dass das Testing gut geklappt hat jetzt.",0.3923
327.0,333.0,6.0,SPEAKER_04,de,"Und andere Sachen, ja, Sport weiterhin Gas geben.",0.3923
333.0,337.0,4.0,SPEAKER_04,de,"Ich habe jetzt auch ein Kleiderückschritt,",0.3923
337.0,340.0,3.0,SPEAKER_04,de,"ich habe jetzt nur noch 5 Kilo abgenommen wieder,",0.3923
340.0,343.0,3.0,SPEAKER_04,de,aber das hält mich nicht auf.,0.3923
343.0,346.0,3.0,SPEAKER_04,de,Ich kann es weiter und das wird auf jeden Fall.,0.3724
346.0,349.0,3.0,SPEAKER_00,de,"Ja, das war es von mir.",0.3724
349.0,353.0,4.0,SPEAKER_00,de,Ich gebe weiter an Sachin.,0.3724
353.0,355.0,2.0,SPEAKER_05,de,Danke dir.,0.3724
355.0,357.0,2.0,SPEAKER_05,de,"Genau, meine Woche.",0.3724
357.0,360.0,3.0,SPEAKER_05,de,"Was ich vorhatte, erstmal bei Lichtblick,",0.3724
360.0,365.0,5.0,SPEAKER_05,de,diese CRT Creation Logic ausdefinieren und implementieren.,0.3724
365.0,367.0,2.0,SPEAKER_05,de,"Okay, das Ticket ist nicht dann,",0.3724
367.0,372.0,5.0,SPEAKER_05,de,"zumindest das Thema ist nur diese kleine Plug-in Anpassung,",0.3724
372.0,376.0,4.0,SPEAKER_05,de,"bleibt auf, aber diese andere Thema,",0.4117
376.0,381.0,5.0,SPEAKER_05,de,"was ich vorhatte, diese Schlichtung Test-Täter vorzubereiten,",0.4117
381.0,385.0,4.0,SPEAKER_05,de,"das war ein bisschen kompliziert, als ich dachte,",0.4117
385.0,390.0,5.0,SPEAKER_05,de,"weil sie wollten, die haben mir 6, 7 E-Mails gegeben,",0.4117
390.0,394.0,4.0,SPEAKER_05,de,die richtig aus Kunde Seite kamen.,0.4117
394.0,399.0,5.0,SPEAKER_05,de,"Und sie wollten genau die E-Mail, die im Outlook sehen,",0.4117
399.0,402.0,3.0,SPEAKER_05,de,"in Dynamics, in Testsystem sehen.",0.4173
402.0,404.0,2.0,SPEAKER_05,de,"Aber wenn ich zum Beispiel diese E-Mail weiterleitet,",0.4173
404.0,406.0,2.0,SPEAKER_05,de,dann bin ich absender da.,0.4173
406.0,408.0,2.0,SPEAKER_05,de,"Ich habe rumprobiert,",0.4173
408.0,413.0,5.0,SPEAKER_05,de,"und direkt da Absender zu ändern, das ging leider nicht,",0.4173
413.0,418.0,5.0,SPEAKER_05,de,weil da sind ein bisschen Restrictions.,0.4173
418.0,420.0,2.0,SPEAKER_05,de,Aber zum Glück haben wir vor einiger Zeit,0.4173
420.0,422.0,2.0,SPEAKER_05,de,"ein Custom Action aufgebaut,",0.4173
422.0,426.0,4.0,SPEAKER_05,de,was erstmal Kunde ändert im Ticket,0.4173
426.0,430.0,4.0,SPEAKER_05,de,"und basierend auf Kunde, was auch immer auf dem Ticket ist,",0.3986
430.0,433.0,3.0,SPEAKER_05,de,wie diese Aktivitätspartei auch geändert.,0.3986
433.0,436.0,3.0,SPEAKER_05,de,"Ich hatte Glück, das habe ich geschafft.",0.3986
436.0,442.0,6.0,SPEAKER_05,de,"Training war heute, sie waren zufrieden mit Test-Test-Cases",0.3986
442.0,445.0,3.0,SPEAKER_05,de,"und ja, gute Feedback bekommen.",0.3986
445.0,449.0,4.0,SPEAKER_05,de,"Genau, bei GPLUSA hatte ich vor,",0.3986
449.0,453.0,4.0,SPEAKER_05,de,diese neue BU-Integration zu finalisieren.,0.3986
453.0,458.0,5.0,SPEAKER_05,de,"Das Thema bleibt offen,",0.3722
458.0,461.0,3.0,SPEAKER_05,de,wie jetzt nächste Woche live gehen.,0.3722
461.0,463.0,2.0,SPEAKER_05,de,"Danke dir Fabi, danke Joe,",0.3722
463.0,467.0,4.0,SPEAKER_05,de,dass ihr mir hier unterstützt habt.,0.3722
467.0,472.0,5.0,SPEAKER_05,de,"Falls ihr von mir was braucht, dann sagt gerne Bescheid.",0.3722
472.0,478.0,6.0,SPEAKER_05,de,"Und genau, bei Aliro,",0.3722
478.0,483.0,5.0,SPEAKER_05,de,diese Ticket Automation und die E-Mail Processing.,0.3932
483.0,487.0,4.0,SPEAKER_05,de,"Das habe ich wirklich geschafft, bin ich sehr stolz,",0.3932
487.0,491.0,4.0,SPEAKER_05,de,"habe für 5 Plugins geschrieben, E-Mail Token Generations,",0.3932
491.0,495.0,4.0,SPEAKER_05,de,Setting Regarding Field Based on E-Mail Token Ticket Creation,0.3932
495.0,500.0,5.0,SPEAKER_05,de,und Eingangsbestätigung und noch eine Sache habe ich vergessen.,0.3932
500.0,503.0,3.0,SPEAKER_05,de,"Ja, der Prozess ist sauber,",0.3932
503.0,506.0,3.0,SPEAKER_05,de,"eingeschaltet erstmal PR bleibt immer noch auf,",0.3932
506.0,509.0,3.0,SPEAKER_05,de,"wenn Walema Zeit hat, dann wird es wahrscheinlich schwer,",0.3313
509.0,511.0,2.0,SPEAKER_05,de,der das rufiwann.,0.3313
511.0,514.0,3.0,SPEAKER_05,de,Warum bin ich der Beste diese Woche?,0.3313
514.0,517.0,3.0,SPEAKER_05,de,"Wie gesagt,",0.3313
517.0,521.0,4.0,SPEAKER_05,de,"erstes Mal habe ich direkt nach einer anderen 5 Plugins geschrieben,",0.3313
521.0,526.0,5.0,SPEAKER_05,de,"die waren keine kleine Plugins und dann ziemlich komplexer für mich,",0.3313
526.0,529.0,3.0,SPEAKER_05,de,"besonders, aber ja, habe ich geschafft,",0.3313
529.0,531.0,2.0,SPEAKER_05,de,"Danke Sergi und Christian,",0.3313
531.0,534.0,3.0,SPEAKER_05,de,dass ihr mich mir hier unterstützt habt.,0.3313
534.0,539.0,5.0,SPEAKER_05,de,"Und ja, warum zweiter Grund, warum bin ich der Beste?",0.3979
539.0,542.0,3.0,SPEAKER_05,de,"Ja, weil ich heute in den Urlaub gehe.",0.3979
542.0,545.0,3.0,SPEAKER_05,de,Kannst du auch nicht warten.,0.3979
545.0,548.0,3.0,SPEAKER_05,de,"Wieder Erholung auf jeden Fall, kommt wieder gut zurück.",0.3979
548.0,551.0,3.0,SPEAKER_05,de,Das mache ich auf jeden Fall.,0.3979
551.0,556.0,5.0,SPEAKER_05,de,"Genau, dann gebe ich das Wort direkt weiter an Joe.",0.3979
556.0,559.0,3.0,SPEAKER_07,de,"Ja, ich habe leider vergessen,",0.3979
559.0,564.0,5.0,SPEAKER_07,de,"heute meine Ziele, die ich gehabt habe, aufzuschreiben.",0.4144
564.0,567.0,3.0,SPEAKER_07,de,"Aber ich sage es, es waren eh nicht so viele.",0.4144
567.0,570.0,3.0,SPEAKER_07,de,"In Anführungszeichen, ich habe die ersten 3 Tickets abgeschlossen.",0.4144
570.0,575.0,5.0,SPEAKER_07,de,Tatsächlich habe heute meinen ersten PR ins Teams geschoben.,0.4144
575.0,578.0,3.0,SPEAKER_07,de,"Bin mal gespannt, wie er verläuft.",0.4144
578.0,581.0,3.0,SPEAKER_07,de,"Ich habe mich ein bisschen wieder mit dem Git verständigt,",0.4144
581.0,584.0,3.0,SPEAKER_07,de,weil ich da doch relativ lange raus war,0.4144
584.0,589.0,5.0,SPEAKER_07,de,und ich mir da ein bisschen wieder Wissen zugepackt habe.,0.4043
589.0,594.0,5.0,SPEAKER_07,de,"Und das war es eigentlich schon, die 3 Plug-ins, die ich gemacht habe.",0.4043
594.0,597.0,3.0,SPEAKER_07,de,"Hoffe, sie laufen gut für G plus H.",0.4043
597.0,601.0,4.0,SPEAKER_07,de,"Und danke an Sachin und Fabian für die Unterstützung natürlich,",0.4043
601.0,605.0,4.0,SPEAKER_07,de,dass ich da ein bisschen besser und schneller reinkomme.,0.4043
605.0,608.0,3.0,SPEAKER_07,de,Warum ich der Beste bin diese Woche?,0.4043
608.0,610.0,2.0,SPEAKER_07,de,Mein erster PR finde ich gut.,0.4043
610.0,612.0,2.0,SPEAKER_07,de,Nach 2 Wochen.,0.3436
612.0,615.0,3.0,SPEAKER_07,de,"Und hoffe, das geht es in dem Tempo weiter.",0.3436
615.0,619.0,4.0,SPEAKER_07,de,"Ich habe letzte Woche tatsächlich mal geschaffen,",0.3436
619.0,622.0,3.0,SPEAKER_07,de,mein Herbst putzt zu machen und alle Fenster zu putzen.,0.3436
622.0,627.0,5.0,SPEAKER_07,de,Was auch ein schöner Arbeitstag war.,0.3436
630.0,632.0,2.0,SPEAKER_03,de,Der erste PR.,0.3436
632.0,635.0,3.0,SPEAKER_03,de,Meilenstein schon früher reicht.,0.3436
635.0,639.0,4.0,SPEAKER_02,de,"Mit dem Tempo gucken wir dann,",0.3599
639.0,642.0,3.0,SPEAKER_02,de,"aber wenn es jetzt wieder 2 Wochen für den nächsten PR dauert,",0.3599
642.0,644.0,2.0,SPEAKER_07,de,das wird schwierig.,0.3599
644.0,648.0,4.0,SPEAKER_07,de,Immerhin muss ich an Onboarding auch noch hinter mich springen.,0.3599
648.0,652.0,4.0,SPEAKER_07,de,Dann gebe ich weiter an Dominik.,0.3599
656.0,659.0,3.0,SPEAKER_01,de,"Genau, für mich die Woche bei den Templates.",0.3599
659.0,662.0,3.0,SPEAKER_01,de,Da fehlt auch das kleine Fine-Tuning.,0.3599
662.0,666.0,4.0,SPEAKER_01,de,"So weit durch, was noch fehlt, ist der richtige Seitenabstand.",0.3845
666.0,670.0,4.0,SPEAKER_01,de,"Aber wenn das jetzt heute nach dem Meeting noch funktioniert,",0.3845
670.0,673.0,3.0,SPEAKER_01,de,dann kriege ich das im besten Fall heute noch hin.,0.3845
673.0,677.0,4.0,SPEAKER_01,de,"Dann bei Lichtblick das Test-Deployment,",0.3845
677.0,679.0,2.0,SPEAKER_01,de,das ist erfolgreich durchgelaufen.,0.3845
679.0,683.0,4.0,SPEAKER_01,de,Dann auch die Button Dependencies mit dem Falsch in the S-Files.,0.3845
683.0,687.0,4.0,SPEAKER_01,de,"Das Thema ist auch erledigt, genauso wie die Permission",0.3845
687.0,690.0,3.0,SPEAKER_01,de,zu restriken auf der neuen Entität.,0.3845
690.0,693.0,3.0,SPEAKER_01,de,Dann habe ich das dann auch eingepasst.,0.3974
693.0,696.0,3.0,SPEAKER_01,de,"Dann ist noch das Thema offen für nächste Woche,",0.3974
696.0,699.0,3.0,SPEAKER_01,de,dass wir dann nach dem Deployment in der Temp-Solution,0.3974
699.0,702.0,3.0,SPEAKER_01,de,"die ganzen Anmeldungs-Layers und Funktionen dort wieder entfernen,",0.3974
702.0,705.0,3.0,SPEAKER_01,de,damit das aufgeräumt ist.,0.3974
705.0,707.0,2.0,SPEAKER_01,de,"Was jetzt gerade noch im Ongoing ist,",0.3974
707.0,710.0,3.0,SPEAKER_01,de,ist der Plug-in und die Funktion dessen zu checken.,0.3974
710.0,714.0,4.0,SPEAKER_01,de,Da soll die ARC-Flows abgelöst werden von einem Plug-in.,0.3974
714.0,718.0,4.0,SPEAKER_01,de,"Zu dem Thema komme ich später auch noch mal,",0.3974
718.0,720.0,2.0,SPEAKER_01,de,aber das ist noch im Progress.,0.3897
720.0,722.0,2.0,SPEAKER_01,de,Die Analyse ist noch am Laufen.,0.3897
722.0,726.0,4.0,SPEAKER_01,de,"TNI war die Woche dann,",0.3897
726.0,730.0,4.0,SPEAKER_01,de,"so weit, was ist die ...",0.3897
730.0,733.0,3.0,SPEAKER_01,de,"Unser Weekly ist darauf hinausgelaufen,",0.3897
733.0,736.0,3.0,SPEAKER_01,de,dass TNI eine neue Ressource bräuchte,0.3897
736.0,741.0,5.0,SPEAKER_01,de,für das Canvas App-Projekt.,0.3897
741.0,746.0,5.0,SPEAKER_01,de,"Da bin ich aber noch nicht so ganz informiert,",0.3897
746.0,748.0,2.0,SPEAKER_01,de,"wie weit das jetzt fortgeschritten ist,",0.4101
748.0,751.0,3.0,SPEAKER_01,de,ob wir dann eine Ressource zur Verfügung stellen oder nicht.,0.4101
751.0,755.0,4.0,SPEAKER_01,de,Bei ITNetX war der Markus leider gestern erkrankt,0.4101
755.0,757.0,2.0,SPEAKER_01,de,zum Meeting-Tag.,0.4101
757.0,760.0,3.0,SPEAKER_01,de,Deswegen haben wir unseren Meeting auf den Montag verschoben.,0.4101
760.0,765.0,5.0,SPEAKER_01,de,Bei der PL200 bin ich bei zwei Brain-Dumps gewesen.,0.4101
765.0,768.0,3.0,SPEAKER_01,de,"Das dritte ist keine offizielles Brain-Dump gewesen,",0.4101
768.0,771.0,3.0,SPEAKER_01,de,"sondern die ganzen Fehler mal aufgerollt und wiederholt,",0.4101
771.0,774.0,3.0,SPEAKER_01,de,"was ich alles falsch hatte, um da auf Vortritt zu kriegen",0.4101
774.0,778.0,4.0,SPEAKER_01,de,und auf den Wundenpunkt zu drücken.,0.4013
778.0,780.0,2.0,SPEAKER_01,de,Warum bin ich die Woche der Beste?,0.4013
780.0,784.0,4.0,SPEAKER_01,de,Ich bin das erste Mal in einer Zertifizierungsprüfung,0.4013
784.0,788.0,4.0,SPEAKER_01,de,"bei den Brain-Dumps bestanden, bei über 90%.",0.4013
788.0,791.0,3.0,SPEAKER_01,de,"Das Zweitere ist, ich habe ein Auto zerlegt,",0.4013
791.0,794.0,3.0,SPEAKER_01,de,"habe gefasst, was die Ursache ist, warum es kaputt ist,",0.4013
794.0,796.0,2.0,SPEAKER_01,de,die Ersatzteile kommen.,0.4013
796.0,800.0,4.0,SPEAKER_01,de,"Ich hoffe noch, dass ich diese Woche wieder reparieren könnte.",0.4013
801.0,804.0,3.0,SPEAKER_01,de,Ansonsten war ich bis nächste Woche.,0.3682
804.0,807.0,3.0,SPEAKER_01,de,"Ich habe eine saugeile Excel-Liste erstellt,",0.3682
807.0,810.0,3.0,SPEAKER_01,de,"die so generisch ist und so dynamisch,",0.3682
810.0,813.0,3.0,SPEAKER_01,de,um diese Fehler zu dokumentieren.,0.3682
813.0,815.0,2.0,SPEAKER_01,de,"Dieser FV sieht man eventuell nicht,",0.3682
815.0,818.0,3.0,SPEAKER_01,de,weil das Vieles in den Power-Cray steckt,0.3682
818.0,820.0,2.0,SPEAKER_01,de,"und in Funktionen, die hinten dranstecken.",0.3682
820.0,822.0,2.0,SPEAKER_01,de,"Aber da ist das für mich auch ein Rieserstoff,",0.3682
822.0,825.0,3.0,SPEAKER_01,de,weil ich da sehr viel gelernt habe und automatisiert haben kann.,0.3682
825.0,828.0,3.0,SPEAKER_01,de,"Wo ich gestern meinen ganzen Abend damit verbracht habe,",0.3682
828.0,831.0,3.0,SPEAKER_01,de,wieder sehr tief in Excel und Funktion zu lernen.,0.3397
833.0,836.0,3.0,SPEAKER_01,de,"Das war es zu meiner Seite, dann gebe ich das Wort weiter an Säge.",0.3397
858.0,861.0,3.0,SPEAKER_06,de,Ich habe die Lösung für die neue Kodesteile,0.1312
861.0,864.0,3.0,SPEAKER_06,de,"und der Performance-Impfung,",0.1312
864.0,868.0,4.0,SPEAKER_06,de,"das bedeutet, dass ich alle Link-Statemen aufregen muss.",0.1312
868.0,872.0,4.0,SPEAKER_06,de,Ich habe also meine Fokus auf es gelegt.,0.1312
872.0,877.0,5.0,SPEAKER_06,de,In general habe ich diese Füße fertig gemacht.,0.1312
877.0,883.0,6.0,SPEAKER_06,de,Wir sind jetzt in PR-Pincon mit Waldema.,0.1312
883.0,889.0,6.0,SPEAKER_06,de,"Mein zweites Ziel war,",0.1999
889.0,893.0,4.0,SPEAKER_06,de,eine Architekturesignung zu completieren.,0.1999
893.0,899.0,6.0,SPEAKER_06,de,Für die Polar-Datadissribution.,0.1999
899.0,905.0,6.0,SPEAKER_06,de,Und diese Woche hatte ich eine Meeting mit Julian.,0.1999
905.0,910.0,5.0,SPEAKER_06,de,Ich habe meine Vision und meine Lösungen geöffnet.,0.1999
910.0,915.0,5.0,SPEAKER_06,de,In general ist alles erzielt und erzielt.,0.1263
915.0,919.0,4.0,SPEAKER_06,de,"Aber ich muss das zu klären,",0.1263
919.0,925.0,6.0,SPEAKER_06,de,"und ich werde das mit Sacha Redler kontaktieren,",0.1263
925.0,929.0,4.0,SPEAKER_06,de,weil ich ihm seinen Support brauchen.,0.1263
929.0,934.0,5.0,SPEAKER_06,de,Ich werde dann diese Arbeit starten.,0.1263
934.0,940.0,6.0,SPEAKER_06,de,Die nächste ist die AZ900.,0.1825
940.0,944.0,4.0,SPEAKER_06,de,Ich habe es in einer guten Progression gemacht.,0.1825
944.0,953.0,9.0,SPEAKER_06,de,Ich habe ein paar Präktiken mit Asia-Portal gemacht.,0.1825
953.0,961.0,8.0,SPEAKER_06,de,"Für mich habe ich nicht so viel gefeiert, wie es vorher war.",0.1825
961.0,969.0,8.0,SPEAKER_06,de,"Ich denke, es war eine gute Woche.",0.2006
969.0,974.0,5.0,SPEAKER_06,de,Ich habe den Support auf die Requesten geöffnet.,0.2006
974.0,977.0,3.0,SPEAKER_06,de,Sacha hat es schon gesagt.,0.2006
977.0,980.0,3.0,SPEAKER_06,de,Ich habe ihn unterstützt.,0.2006
980.0,984.0,4.0,SPEAKER_06,de,Wir hatten eine sehr gute Investigation.,0.2006
984.0,986.0,2.0,SPEAKER_06,de,Das ist es.,0.2006
986.0,990.0,4.0,SPEAKER_06,de,Ich habe die erste Runde geöffnet.,0.1509
990.0,994.0,4.0,SPEAKER_06,de,Ich habe den Projekt geöffnet.,0.1509
994.0,999.0,5.0,SPEAKER_06,de,Wir hatten eine sehr gute Diskussion mit Waldema.,0.1509
999.0,1004.0,5.0,SPEAKER_06,de,"Es scheint, dass die Code schon erzielt.",0.1509
1004.0,1007.0,3.0,SPEAKER_06,de,Es ist schon in der Zeit.,0.1509
1007.0,1011.0,4.0,SPEAKER_06,de,Aber wir haben uns noch einiges geöffnet.,0.1509
1011.0,1027.0,16.0,SPEAKER_06,de,"Wir finden noch eine gute Art, wie die Code besser und besser erzielt wird.",0.1268
1027.0,1033.0,6.0,SPEAKER_06,de,"Die zweite Runde, die ich auf meinem Projekt war,",0.1268
1033.0,1038.0,5.0,SPEAKER_06,de,"war, dass ich es heute Morgen endlich erzielt.",0.1268
1038.0,1041.0,3.0,SPEAKER_06,de,Ich habe es gefunden.,0.1674
1041.0,1045.0,4.0,SPEAKER_06,de,Ich habe ein Lack von Materialien erzielt.,0.1674
1045.0,1049.0,4.0,SPEAKER_06,de,Ich habe einige mehr Eintritte gemacht.,0.1674
1049.0,1053.0,4.0,SPEAKER_06,de,Ich habe es auf der nächsten Woche geöffnet.,0.1674
1053.0,1056.0,3.0,SPEAKER_06,de,Ich kann es mit euch bezeigen.,0.1674
1056.0,1058.0,2.0,SPEAKER_06,de,Das ist es.,0.1674
1058.0,1060.0,2.0,SPEAKER_06,de,Ich habe sie erzielt.,0.1674
1060.0,1063.0,3.0,SPEAKER_08,de,Du musst ein Projektmanager sein.,0.1674
1063.0,1066.0,3.0,SPEAKER_08,de,"Kann man es so paneliten, dass es kein Anliegen sei.",0.0002
1072.0,1077.0,5.0,SPEAKER_06,de,Ich kann apologise für deine Unterstützung.,0.0002
1077.0,1079.0,2.0,SPEAKER_06,de,Ich habe jetzt bei einem horseshit anmar eks�iert.,0.0002
1079.0,1084.0,5.0,SPEAKER_06,de,Das 없다-TBlue.,0.0002
