start,end,duration,speaker,language,text,confidence
506.46,514.46,8.0,SPEAKER_05,de,"Genau, bei G plus H hatte ich diese wirklich viel Zeit genommen, weil ich hatte.",0.3816
514.46,519.46,5.0,SPEAKER_05,de,Und diese Power BI Dashboard habe ich aufgebaut.,0.3947
519.46,520.46,1.0,SPEAKER_05,de,Sehr geiles Dashboard.,0.3947
520.46,523.46,3.0,SPEAKER_05,de,Die waren echt zufrieden.,0.3947
523.46,527.46,4.0,SPEAKER_05,de,"Und ja, Flows habe ich gefixt.",0.3947
527.46,529.46,2.0,SPEAKER_05,de,Viel Service App habe ich angepasst.,0.3947
529.46,535.46,6.0,SPEAKER_05,de,Diese Kalender und alle Sachen Ansichten habe ich angepasst und optimiert.,0.3947
535.46,543.46,8.0,SPEAKER_05,de,Und diese Verkaufsschousse und Angebot Entitette Formularen habe ich auch ein bisschen angepasst.,0.3947
543.46,551.46,8.0,SPEAKER_05,de,"Aber diese Wortvorlage bleibt immer noch auf, weil dafür hatte ich knapp Zeit.",0.4005
551.46,558.46,7.0,SPEAKER_05,de,Und das habe ich vor nächster Woche dran zu arbeiten.,0.4005
558.46,564.46,6.0,SPEAKER_05,de,"Genau, warum bin ich der Beste diese Woche, weil ich viele Support-Themen in mich gefummelt habe.",0.4005
564.46,570.46,6.0,SPEAKER_05,de,"Und habe ich auch, wie gesagt, meine Kunde zufrieden gelassen.",0.4005
570.46,583.46,13.0,SPEAKER_05,de,"Und ja, und zweiter Kunde, warum bin ich der Beste diese Woche, weil ich war fast krank, aber ich habe überlebt.",0.3702
583.46,585.46,2.0,SPEAKER_05,de,TTT.,0.3702
585.46,587.46,2.0,SPEAKER_05,de,"TTT, genau.",0.3702
587.46,589.46,2.0,SPEAKER_01,de,Fabi kann das bestätigen.,0.3702
589.46,590.46,1.0,SPEAKER_01,de,Das stimmt.,0.3702
590.46,593.46,3.0,SPEAKER_01,de,"Ich habe einen Satschen, glaube ich, 3 Liter Tee an einem Tag trinken sehen.",0.3702
593.46,595.46,2.0,SPEAKER_01,de,Das war krass.,0.3702
595.46,597.46,2.0,SPEAKER_01,de,Hat es geklappt mit dem World Time Blade?,0.3702
597.46,604.46,7.0,SPEAKER_01,de,"Das ist nochmal Downloads und Decimization, also die Metadaten gezogen werden?",0.3743
604.46,606.46,2.0,SPEAKER_05,de,Noch nicht.,0.3743
606.46,613.46,7.0,SPEAKER_05,de,"Aber ja, ich werde es weiter schauen und finden wir bestimmt heraus.",0.3743
613.46,620.46,7.0,SPEAKER_05,de,"Genau, damit gebe ich das Wort weiter an Dominik.",0.3743
620.46,622.46,2.0,SPEAKER_06,de,Danke dir.,0.3743
622.46,627.46,5.0,SPEAKER_06,de,"Ja, genau, für die 2 Tage, wo ich hier war, Lichtblick, da hatte ich für einen Ticket vorgenommen.",0.3757
627.46,632.46,5.0,SPEAKER_06,de,"Das eine Ticket ist auch fertig, das andere Ticket, das ist so weit durch wie ich es machen konnte.",0.3757
632.46,640.46,8.0,SPEAKER_06,de,"Anja braucht jetzt ja dafür, für die weitere Rückmache der restlichen E-Mails, die bei den Beschäftsfahrten noch übrig geblieben sind.",0.3757
640.46,650.46,10.0,SPEAKER_06,de,"Wie wir mit denen verkehren, das sind jetzt nur noch 8 E-Mails, also von daher von knapp 100 E-Mails ist das so gut, die dann.",0.3757
650.46,659.46,9.0,SPEAKER_06,de,"Bei ITN-IE, da hatte ich Katalass App supportet diese Woche und diverse Rückfragen nochmal, auch nochmal Danke an dir Fabian,",0.2996
659.46,666.46,7.0,SPEAKER_06,de,"an die Kollegen gestellt und bin ein bisschen weitergekommen gleich jetzt nächste Woche mit dem Kunden nochmal,",0.2996
666.46,672.46,6.0,SPEAKER_06,de,dass sie auch von Dev in die andere Richtung arbeiten und ich werde von Prod in Richtung Dev.,0.2996
672.46,681.46,9.0,SPEAKER_06,de,"Und ITNetX, da haben wir diese Woche unser Meeting gehabt für das Sparing für 2025.",0.4081
681.46,689.46,8.0,SPEAKER_06,de,"Daraus sind schon vier große Themen entstanden, eines davon ist schon fertig, ist jetzt gerade das Protdeployment am Laufen.",0.4081
689.46,696.46,7.0,SPEAKER_06,de,"Genau, und dann, wenn das Protdeployment durch ist, mache ich dann noch die Datenübertragung der Records",0.4081
696.46,704.46,8.0,SPEAKER_06,de,"und dann ist das eine Ticket auch so mit abgeschlossen für diese Woche, ja und das war meine kurze, aber danke schon.",0.3676
704.46,712.46,8.0,SPEAKER_06,de,"Warum bin ich die Woche der Beste? Ich bin zurück von den Toten, nichtsdestotrotz werde ich im Wochenende wieder weiter mein Saxophon üben.",0.3676
712.46,717.46,5.0,SPEAKER_06,de,"Jetzt geht auf mit der Lunge es wieder und ja, deswegen bin ich die Woche der Beste.",0.3676
717.46,720.46,3.0,SPEAKER_06,de,"Und dann, Sege, mach bitte weiter.",0.3676
721.46,723.46,2.0,SPEAKER_07,de,Danke Dominik.,0.2768
727.46,736.46,9.0,SPEAKER_07,de,"Okay, FST Investment Management, Solution Deployment to Test and Prod, das ist fertig.",0.2768
736.46,746.46,10.0,SPEAKER_07,de,"Ich habe die Deployment to Production einfach vor zehn Minuten geschafft, aber es ist wirklich fertig.",0.2768
747.46,763.46,16.0,SPEAKER_07,de,"FST Investment Management, es ist nicht fertig, weil während des Testen, sie haben gefunden, dass ein paar Dokumentationen geändert werden sollten und ich habe den Code-Adjustment aufgenommen,",0.1449
763.46,771.46,8.0,SPEAKER_07,de,"und ich habe dann die Deployment zu den Verlustern gefordert, die ich in der Woche wieder aufgenommen habe.",0.1398
771.46,776.46,5.0,SPEAKER_07,de,"Und dann habe ich die Deployment zu den Verlustern gefordert, die ich in der Woche wieder aufgenommen habe.",0.1398
776.46,783.46,7.0,SPEAKER_07,de,"Und dann habe ich die Deployment zu den Verlustern gefordert, die ich in der Woche wieder aufgenommen habe.",0.1398
783.46,791.46,8.0,SPEAKER_07,de,"Es ist eigentlich refacturiert, aber nicht gefordert, um zu testen.",0.1538
794.46,797.46,3.0,SPEAKER_07,de,Weil es keine Zeit für Testen ist.,0.1538
797.46,808.46,11.0,SPEAKER_07,de,"Und die Erfektion der Testen, die ich im Jahr 2017 aufgerichtet habe, habe ich auch den Code refacturiert.",0.1391
808.46,816.46,8.0,SPEAKER_07,de,"Und ich bin jetzt 100% sicher, dass es in der Multithread-Mode funktioniert.",0.1391
816.46,821.46,5.0,SPEAKER_07,de,Und es ist geployt im Testsystem.,0.1391
821.46,840.46,19.0,SPEAKER_07,de,"Es gibt keine Resultativen, die ich erwartet habe, aber ich glaube, dass es die Erfektion der Linen nicht mit der Erfektion geht.",0.1318
840.46,847.46,7.0,SPEAKER_07,de,"Und auch im BMI-Report, das ist auch fertig.",0.1318
847.46,853.46,6.0,SPEAKER_07,de,"FST-Gets, komplettes Ticket, auch fertig.",0.187
853.46,859.46,6.0,SPEAKER_07,de,Und ich habe einen anderen Ticket in der Cloud Form geboten.,0.187
859.46,862.46,3.0,SPEAKER_07,de,Ich bin der Besten dieser Woche.,0.187
862.46,867.46,5.0,SPEAKER_07,de,"Ich bin wirklich froh, die Power BI-Report zu beobachten.",0.187
867.46,872.46,5.0,SPEAKER_07,de,"Danke Fabio, du hast das Dokumentarier gefunden.",0.187
872.46,876.46,4.0,SPEAKER_07,de,"Ich habe das Ticket geboten, aber ich habe es nicht geboten.",0.2647
876.46,880.46,4.0,SPEAKER_07,de,"Ich habe es nicht geboten, aber ich habe es nicht geboten.",0.2647
880.46,884.46,4.0,SPEAKER_07,de,"Ich habe es nicht geboten, aber ich habe es nicht geboten.",0.2647
884.46,888.46,4.0,SPEAKER_07,de,"Ich habe es nicht geboten, aber ich habe es nicht geboten.",0.2647
888.46,892.46,4.0,SPEAKER_07,de,"Ich habe es nicht geboten, aber ich habe es nicht geboten.",0.2647
892.46,896.46,4.0,SPEAKER_07,de,"Ich habe es nicht geboten, aber ich habe es nicht geboten.",0.2647
897.46,902.46,5.0,SPEAKER_07,de,"Ich habe die Weise, wie ich Logs sehen kann.",0.2201
902.46,907.46,5.0,SPEAKER_07,de,Denn für mich ist es nicht wirklich tracenlos.,0.2201
907.46,912.46,5.0,SPEAKER_07,de,Aber ich habe es für deine Informationen entwickelt.,0.2201
912.46,919.46,7.0,SPEAKER_07,de,"Ich habe einen besonderen Endpunkt, wo du die Trace-Login beobachten kannst.",0.2201
919.46,923.46,4.0,SPEAKER_07,de,Und die Antwort ist basically die Trace-Login.,0.2201
923.46,927.46,4.0,SPEAKER_07,de,Man kann sie sehen und was mit.,0.1558
927.46,931.46,4.0,SPEAKER_07,de,Kannst du hier die Zeit beobachten?,0.1558
931.46,934.46,3.0,SPEAKER_01,de,In zwei Minuten?,0.1558
934.46,938.46,4.0,SPEAKER_07,de,"Ja, das ist der Moment.",0.1558
938.46,946.46,8.0,SPEAKER_07,de,"Ich erinnere mich nicht, wenn ich ...",0.1558
954.46,958.46,4.0,SPEAKER_00,de,Ich muss die Trace-Login beobachten.,0.1418
958.46,962.46,4.0,SPEAKER_00,de,"Okay, das ist ein Content-Decater.",0.1418
962.46,973.46,11.0,SPEAKER_00,de,Können Sie mir das Endpunkt beobachten?,0.1418
973.46,979.46,6.0,SPEAKER_00,de,Weil ich die Trace-Login beobachten muss.,0.2528
979.46,983.46,4.0,SPEAKER_00,de,Du meinst das Endpunkt?,0.2528
983.46,986.46,3.0,SPEAKER_01,de,Du brauchst es?,0.2528
986.46,988.46,2.0,SPEAKER_01,de,Du brauchst den Endpunkt?,0.2528
988.46,991.46,3.0,SPEAKER_07,de,Du brauchst die URL?,0.2528
991.46,994.46,3.0,SPEAKER_00,de,Ich brauch die URL.,0.2528
994.46,997.46,3.0,SPEAKER_00,de,Das sollte es sein.,0.2528
1003.46,1007.46,4.0,SPEAKER_00,de,"Okay, so lange?",0.1609
1007.46,1017.46,10.0,SPEAKER_00,de,Und ich werde meine Post-Login beobachten.,0.1609
1017.46,1022.46,5.0,SPEAKER_00,de,"Oh, jetzt habe ich die Scham.",0.1609
1022.46,1025.46,3.0,SPEAKER_00,de,Scham.,0.1609
1025.46,1036.46,11.0,SPEAKER_07,de,"So, wir haben die Trace-Login-Endpunkt.",0.1973
1036.46,1039.46,3.0,SPEAKER_07,de,Und jetzt versucht es.,0.1973
1039.46,1043.46,4.0,SPEAKER_07,de,Jetzt ist die Antwort eröffnet.,0.1973
1043.46,1050.46,7.0,SPEAKER_07,de,Und jetzt werde ich die Antwort beobachten.,0.1973
1056.46,1059.46,3.0,SPEAKER_00,de,"So, das ist es.",0.1311
1059.46,1061.46,2.0,SPEAKER_00,de,Du kannst die Scham copy.,0.1311
1061.46,1065.46,4.0,SPEAKER_07,de,Ich schieße die Scham-End-Paste.,0.1311
1065.46,1069.46,4.0,SPEAKER_07,de,Dann gehe ich zur Not-Paste.,0.1311
1069.46,1073.46,4.0,SPEAKER_07,de,"Ich habe einen speziellen Makro-Schiff,",0.1311
1073.46,1080.46,7.0,SPEAKER_07,de,der diese Stimmungen zu den Scham-Rechern verwendet.,0.1311
1080.46,1090.46,10.0,SPEAKER_07,de,"Wir sehen, dass die Stimmungen simultaneously verwendet.",0.1899
1090.46,1095.46,5.0,SPEAKER_07,de,Sie haben ein paar Logen und machen einiges.,0.1899
1095.46,1099.46,4.0,SPEAKER_07,de,Das ist alles hier.,0.1899
1099.46,1101.46,2.0,SPEAKER_01,de,Cool.,0.1899
1101.46,1105.46,4.0,SPEAKER_01,de,"Ich denke, solche kleinen Dinge sind wirklich cool.",0.1899
1105.46,1109.46,4.0,SPEAKER_01,de,Es gibt einen besseren Überblick und einen besseren Blick auf das System.,0.1899
1109.46,1111.46,2.0,SPEAKER_02,de,Cool.,0.2314
1111.46,1116.46,5.0,SPEAKER_00,de,"So, am Ende.",0.2314
1116.46,1121.46,5.0,SPEAKER_00,de,Danke.,0.2314
1121.46,1137.46,16.0,SPEAKER_08,de,Meine Wurkauer war sehr beschäftigt bei Casino und auch FST jetzt.,0.2314
1137.46,1146.46,9.0,SPEAKER_08,de,Bei Casino hatte ich die Änderung von dem Dev-Environment-Test-Deployment gemacht.,0.3529
1146.46,1152.46,6.0,SPEAKER_08,de,Dann habe ich drei neue Plug-in-Tas geschrieben.,0.3529
1152.46,1157.46,5.0,SPEAKER_08,de,Und lässt es von der Bug-Resolution.,0.3529
1157.46,1165.46,8.0,SPEAKER_08,de,"Das ist ein Fehltnock, weil die Microsoft-Support hat keine Flosen gefunden.",0.3529
1165.46,1168.46,3.0,SPEAKER_08,de,"So, ja, unfortunately.",0.3437
1168.46,1174.46,6.0,SPEAKER_08,de,"Zweitens von FST Gats, so komplett drei Tickets ins Fremd.",0.3437
1174.46,1181.46,7.0,SPEAKER_08,de,"Das habe ich gemerkt, aber ich hatte auch viele kleinere Bugs erledigt.",0.3437
1181.46,1186.46,5.0,SPEAKER_08,de,"Heute, wir hatten einen Review oder einen Test mit den Kunden.",0.3437
1186.46,1188.46,2.0,SPEAKER_08,de,Es war gut.,0.3437
1188.46,1196.46,8.0,SPEAKER_08,de,"Und nächste Woche haben wir Nocken-Deployment, Nocken-Produktion mit den neuen Chancen.",0.2854
1196.46,1204.46,8.0,SPEAKER_08,de,"Bei Listflicks, so deploy new pre-sales changes, das habe ich letztes Woche über den Freitag gemerkt.",0.2854
1204.46,1214.46,10.0,SPEAKER_08,de,"Und die Dokumentation ist in Progression, auf Kanban, auf Pitch, Kanban und auch pre-sales.",0.2854
1214.46,1224.46,10.0,SPEAKER_08,de,"Und Listflicks bei PIN, da war ein Support-Ticket, das ich, dass ich zu schreiben hatte.",0.3122
1224.46,1231.46,7.0,SPEAKER_08,de,Aber das war ein Result mit dem Team-Meting mit Julian und Sachin.,0.3122
1231.46,1236.46,5.0,SPEAKER_08,de,Das war ein Problem von der Customer Voice App.,0.3122
1236.46,1240.46,4.0,SPEAKER_08,de,Das war nischt in der License.,0.3122
1240.46,1247.46,7.0,SPEAKER_08,de,"Wir hatten einen Kino-License für die Customer Voice App, aber wir hatten die anderen Dynamics-Apps.",0.208
1247.46,1253.46,6.0,SPEAKER_08,de,Wir haben sie gefunden und haben eine neue App zu kaufen.,0.208
1253.46,1257.46,4.0,SPEAKER_08,de,Was sonst?,0.208
1257.46,1267.46,10.0,SPEAKER_08,de,"Bei Lupus Alpha, wir haben diese Woche keinen Task, weil ich warte auf Christian.",0.3413
1267.46,1271.46,4.0,SPEAKER_08,de,"Hoffentlich nicht, wo er ist.",0.3413
1271.46,1289.46,18.0,SPEAKER_08,de,"Ich bin die beste dieser Woche, weil ich habe detaillierte Plug-in Tasken.",0.2321
1289.46,1296.46,7.0,SPEAKER_08,de,"Ich habe mit dem Hilfe von Julian, der Detaillierter, gelernt, Plug-in Tasken zu schreiben.",0.2321
1296.46,1301.46,5.0,SPEAKER_08,de,"Ich bin sicher, dass ich mehr Tasken für den Kino-Projekt schreiben kann.",0.2638
1301.46,1313.46,12.0,SPEAKER_08,de,"Und zweitens, ich habe auch viele Themen oder Änderungen gemacht, auch bei Gats, auch bei Canosapp und OBI.",0.2638
1313.46,1317.46,4.0,SPEAKER_08,de,Das gefällt mir.,0.2638
1317.46,1320.46,3.0,SPEAKER_01,de,"Danke, Fabi.",0.2638
1320.46,1322.46,2.0,SPEAKER_01,de,"Danke, der Roy.",0.3695
1322.46,1326.46,4.0,SPEAKER_01,de,Bei mir diese Woche sah es ähnlich aus wie bei allen.,0.3695
1326.46,1333.46,7.0,SPEAKER_01,de,Bei FBM haben wir jetzt das V1-Feature-Claim abgeschlossen.,0.3695
1333.46,1337.46,4.0,SPEAKER_01,de,Die 32 Tickets wurden am Montag alle geschlossen.,0.3695
1337.46,1344.46,7.0,SPEAKER_01,de,"Es gab zwei kleinere Änderungen, die wir direkt live nehmen mussten, aber es fühlt sich gut an.",0.3695
1344.46,1354.46,10.0,SPEAKER_01,de,Die Quality Management Canvas App wird intern von einem Entwickler gebaut.,0.3552
1354.46,1359.46,5.0,SPEAKER_01,de,"Das dauert noch ein, zwei Wochen und danach ist die Solution in Use.",0.3552
1359.46,1362.46,3.0,SPEAKER_01,de,Parallel dazu haben wir mit dem aktuellen Sprint angefangen.,0.3552
1362.46,1364.46,2.0,SPEAKER_01,de,Da sind ungefähr 20 Tickets drin.,0.3552
1364.46,1369.46,5.0,SPEAKER_01,de,Davon habe ich jetzt auch schon vier abgearbeitet diese Woche.,0.3552
